Retail,Name,Category,Img,Link,Price,Quantity,Unit,Date of Update,Name Cleaned,Translated Name Cleaned,Category (EN),Context Name,Product,Best Category,Top 1,Top 2,Top 3
Rema1000,TORPEDOREJER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43086/image/1689950694/170.jpg,https://shop.rema1000.dk/frost,25.0,160,GR.,2025-06-01,torpedorejer,Torpedo shrimps,Fish & Shellfish,Torpedo shrimps Fish & Shellfish,Torpedo shrimps Fish & Shellfish,Fish Fillet,Fish Fillet (0.46),Fish Cakes (0.45),Smoked Salmon (0.39)
Rema1000,TORPEDOREJER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43086/image/1689950694/170.jpg,https://shop.rema1000.dk/frost,25.0,160,GR.,2025-06-01,torpedorejer,Torpedo shrimps,Fish & Shellfish,Torpedo shrimps Fish & Shellfish,Torpedo shrimps Fish & Shellfish,Fish Fillet,Fish Fillet (0.46),Fish Cakes (0.45),Smoked Salmon (0.39)
Rema1000,TORPEDOREJER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43086/image/1689950694/170.jpg,https://shop.rema1000.dk/frost,25.0,160,GR.,2025-06-01,torpedorejer,Torpedo shrimps,Fish & Shellfish,Torpedo shrimps Fish & Shellfish,Torpedo shrimps Fish & Shellfish,Fish Fillet,Fish Fillet (0.46),Fish Cakes (0.45),Smoked Salmon (0.39)
Rema1000,TORPEDOREJER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43086/image/1689950694/170.jpg,https://shop.rema1000.dk/frost,25.0,160,GR.,2025-06-01,torpedorejer,Torpedo shrimps,Fish & Shellfish,Torpedo shrimps Fish & Shellfish,Torpedo shrimps Fish & Shellfish,Fish Fillet,Fish Fillet (0.46),Fish Cakes (0.45),Smoked Salmon (0.39)
Rema1000,FISKEPINDE,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43022/image/1672752058/170.jpg,https://shop.rema1000.dk/frost,26.95,450,GR.,2025-06-01,fiskepinde,Fish sticks,Fish & Shellfish,Fish sticks Fish & Shellfish,Fish sticks Fish & Shellfish,Fish Fillet,Fish Fillet (0.60),Fish Cakes (0.54),Smoked Salmon (0.45)
Rema1000,FISKEPINDE,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43022/image/1672752058/170.jpg,https://shop.rema1000.dk/frost,26.95,450,GR.,2025-06-01,fiskepinde,Fish sticks,Fish & Shellfish,Fish sticks Fish & Shellfish,Fish sticks Fish & Shellfish,Fish Fillet,Fish Fillet (0.60),Fish Cakes (0.54),Smoked Salmon (0.45)
Rema1000,FISKEPINDE,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43022/image/1672752058/170.jpg,https://shop.rema1000.dk/frost,26.95,450,GR.,2025-06-01,fiskepinde,Fish sticks,Fish & Shellfish,Fish sticks Fish & Shellfish,Fish sticks Fish & Shellfish,Fish Fillet,Fish Fillet (0.60),Fish Cakes (0.54),Smoked Salmon (0.45)
Rema1000,FISKEPINDE,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43022/image/1672752058/170.jpg,https://shop.rema1000.dk/frost,26.95,450,GR.,2025-06-01,fiskepinde,Fish sticks,Fish & Shellfish,Fish sticks Fish & Shellfish,Fish sticks Fish & Shellfish,Fish Fillet,Fish Fillet (0.60),Fish Cakes (0.54),Smoked Salmon (0.45)
Rema1000,FISKEPINDE,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43022/image/1672752058/170.jpg,https://shop.rema1000.dk/frost,26.95,450,GR.,2025-06-01,fiskepinde,Fish sticks,Fish & Shellfish,Fish sticks Fish & Shellfish,Fish sticks Fish & Shellfish,Fish Fillet,Fish Fillet (0.60),Fish Cakes (0.54),Smoked Salmon (0.45)
Rema1000,VANNAMEI REJER KOGTE,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43250/image/1618239293/170.jpg,https://shop.rema1000.dk/frost,25.0,200,GR.,2025-06-01,vannamei rejer kogte,Vannamei shrimp cooked,Fish & Shellfish,Vannamei shrimp cooked Fish & Shellfish,Vannamei shrimp cooked Fish & Shellfish,Fish Cakes,Fish Cakes (0.44),Fish Fillet (0.43),Smoked Salmon (0.39)
Rema1000,VANNAMEI REJER KOGTE,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43250/image/1618239293/170.jpg,https://shop.rema1000.dk/frost,25.0,200,GR.,2025-06-01,vannamei rejer kogte,Vannamei shrimp cooked,Fish & Shellfish,Vannamei shrimp cooked Fish & Shellfish,Vannamei shrimp cooked Fish & Shellfish,Fish Cakes,Fish Cakes (0.44),Fish Fillet (0.43),Smoked Salmon (0.39)
Rema1000,VANNAMEI REJER KOGTE,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43250/image/1618239293/170.jpg,https://shop.rema1000.dk/frost,25.0,200,GR.,2025-06-01,vannamei rejer kogte,Vannamei shrimp cooked,Fish & Shellfish,Vannamei shrimp cooked Fish & Shellfish,Vannamei shrimp cooked Fish & Shellfish,Fish Cakes,Fish Cakes (0.44),Fish Fillet (0.43),Smoked Salmon (0.39)
Rema1000,VANNAMEI REJER KOGTE,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43250/image/1618239293/170.jpg,https://shop.rema1000.dk/frost,25.0,200,GR.,2025-06-01,vannamei rejer kogte,Vannamei shrimp cooked,Fish & Shellfish,Vannamei shrimp cooked Fish & Shellfish,Vannamei shrimp cooked Fish & Shellfish,Fish Cakes,Fish Cakes (0.44),Fish Fillet (0.43),Smoked Salmon (0.39)
Rema1000,VANNAMEI REJER KOGTE,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43250/image/1618239293/170.jpg,https://shop.rema1000.dk/frost,25.0,200,GR.,2025-06-01,vannamei rejer kogte,Vannamei shrimp cooked,Fish & Shellfish,Vannamei shrimp cooked Fish & Shellfish,Vannamei shrimp cooked Fish & Shellfish,Fish Cakes,Fish Cakes (0.44),Fish Fillet (0.43),Smoked Salmon (0.39)
Rema1000,INDBAGTE REJER M.,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42990/image/1618239286/170.jpg,https://shop.rema1000.dk/frost,19.95,250,GR.,2025-06-01,indbagte rejer m.,baked shrimp m,Fish & Shellfish,baked shrimp m Fish & Shellfish,baked shrimp m Fish & Shellfish,Fish Cakes,Fish Cakes (0.58),Fish Fillet (0.49),Smoked Salmon (0.45)
Rema1000,INDBAGTE REJER M.,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42990/image/1618239286/170.jpg,https://shop.rema1000.dk/frost,19.95,250,GR.,2025-06-01,indbagte rejer m.,baked shrimp m,Fish & Shellfish,baked shrimp m Fish & Shellfish,baked shrimp m Fish & Shellfish,Fish Cakes,Fish Cakes (0.58),Fish Fillet (0.49),Smoked Salmon (0.45)
Rema1000,INDBAGTE REJER M.,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42990/image/1618239286/170.jpg,https://shop.rema1000.dk/frost,19.95,250,GR.,2025-06-01,indbagte rejer m.,baked shrimp m,Fish & Shellfish,baked shrimp m Fish & Shellfish,baked shrimp m Fish & Shellfish,Fish Cakes,Fish Cakes (0.58),Fish Fillet (0.49),Smoked Salmon (0.45)
Rema1000,INDBAGTE REJER M.,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42990/image/1618239286/170.jpg,https://shop.rema1000.dk/frost,19.95,250,GR.,2025-06-01,indbagte rejer m.,baked shrimp m,Fish & Shellfish,baked shrimp m Fish & Shellfish,baked shrimp m Fish & Shellfish,Fish Cakes,Fish Cakes (0.58),Fish Fillet (0.49),Smoked Salmon (0.45)
Rema1000,INDBAGTE REJER M.,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42990/image/1618239286/170.jpg,https://shop.rema1000.dk/frost,19.95,250,GR.,2025-06-01,indbagte rejer m.,baked shrimp m,Fish & Shellfish,baked shrimp m Fish & Shellfish,baked shrimp m Fish & Shellfish,Fish Cakes,Fish Cakes (0.58),Fish Fillet (0.49),Smoked Salmon (0.45)
Rema1000,PANERET FISK M.REJER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42981/image/1727956557/170.jpg,https://shop.rema1000.dk/frost,19.95,250,GR.,2025-06-01,paneret fisk m.rejer,spawned fish shrimps and prawns,Fish & Shellfish,spawned fish shrimps and prawns Fish & Shellfish,spawned fish shrimps and prawns Fish & Shellfish,Fish Fillet,Fish Fillet (0.44),Fish Cakes (0.41),Tuna (Canned) (0.32)
Rema1000,PANERET FISK M.REJER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42981/image/1727956557/170.jpg,https://shop.rema1000.dk/frost,19.95,250,GR.,2025-06-01,paneret fisk m.rejer,spawned fish shrimps and prawns,Fish & Shellfish,spawned fish shrimps and prawns Fish & Shellfish,spawned fish shrimps and prawns Fish & Shellfish,Fish Fillet,Fish Fillet (0.44),Fish Cakes (0.41),Tuna (Canned) (0.32)
Rema1000,PANERET FISK M.REJER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42981/image/1727956557/170.jpg,https://shop.rema1000.dk/frost,19.95,250,GR.,2025-06-01,paneret fisk m.rejer,spawned fish shrimps and prawns,Fish & Shellfish,spawned fish shrimps and prawns Fish & Shellfish,spawned fish shrimps and prawns Fish & Shellfish,Fish Fillet,Fish Fillet (0.44),Fish Cakes (0.41),Tuna (Canned) (0.32)
Rema1000,PANERET FISK M.REJER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42981/image/1727956557/170.jpg,https://shop.rema1000.dk/frost,19.95,250,GR.,2025-06-01,paneret fisk m.rejer,spawned fish shrimps and prawns,Fish & Shellfish,spawned fish shrimps and prawns Fish & Shellfish,spawned fish shrimps and prawns Fish & Shellfish,Fish Fillet,Fish Fillet (0.44),Fish Cakes (0.41),Tuna (Canned) (0.32)
Rema1000,PANERET FISK M.REJER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42981/image/1727956557/170.jpg,https://shop.rema1000.dk/frost,19.95,250,GR.,2025-06-01,paneret fisk m.rejer,spawned fish shrimps and prawns,Fish & Shellfish,spawned fish shrimps and prawns Fish & Shellfish,spawned fish shrimps and prawns Fish & Shellfish,Fish Fillet,Fish Fillet (0.44),Fish Cakes (0.41),Tuna (Canned) (0.32)
Rema1000,VANNAMEI REJER RÅ,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43249/image/1618239293/170.jpg,https://shop.rema1000.dk/frost,25.0,200,GR.,2025-06-01,vannamei rejer rå,Vannamei shrimp raw,Fish & Shellfish,Vannamei shrimp raw Fish & Shellfish,Vannamei shrimp raw Fish & Shellfish,Fish Fillet,Fish Fillet (0.44),Fish Cakes (0.41),Tuna (Canned) (0.38)
Rema1000,VANNAMEI REJER RÅ,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43249/image/1618239293/170.jpg,https://shop.rema1000.dk/frost,25.0,200,GR.,2025-06-01,vannamei rejer rå,Vannamei shrimp raw,Fish & Shellfish,Vannamei shrimp raw Fish & Shellfish,Vannamei shrimp raw Fish & Shellfish,Fish Fillet,Fish Fillet (0.44),Fish Cakes (0.41),Tuna (Canned) (0.38)
Rema1000,VANNAMEI REJER RÅ,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43249/image/1618239293/170.jpg,https://shop.rema1000.dk/frost,25.0,200,GR.,2025-06-01,vannamei rejer rå,Vannamei shrimp raw,Fish & Shellfish,Vannamei shrimp raw Fish & Shellfish,Vannamei shrimp raw Fish & Shellfish,Fish Fillet,Fish Fillet (0.44),Fish Cakes (0.41),Tuna (Canned) (0.38)
Rema1000,VANNAMEI REJER RÅ,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43249/image/1618239293/170.jpg,https://shop.rema1000.dk/frost,25.0,200,GR.,2025-06-01,vannamei rejer rå,Vannamei shrimp raw,Fish & Shellfish,Vannamei shrimp raw Fish & Shellfish,Vannamei shrimp raw Fish & Shellfish,Fish Fillet,Fish Fillet (0.44),Fish Cakes (0.41),Tuna (Canned) (0.38)
Rema1000,VANNAMEI REJER RÅ,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43249/image/1618239293/170.jpg,https://shop.rema1000.dk/frost,25.0,200,GR.,2025-06-01,vannamei rejer rå,Vannamei shrimp raw,Fish & Shellfish,Vannamei shrimp raw Fish & Shellfish,Vannamei shrimp raw Fish & Shellfish,Fish Fillet,Fish Fillet (0.44),Fish Cakes (0.41),Tuna (Canned) (0.38)
Rema1000,STORE VESTERHAVS RØDSPÆTTER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43006/image/1730205747/170.jpg,https://shop.rema1000.dk/frost,49.0,500,GR.,2025-06-01,store vesterhavs rødspætter,Greater Western plaice,Fish & Shellfish,Greater Western plaice Fish & Shellfish,Greater Western plaice Fish & Shellfish,Fish Fillet,Fish Fillet (0.51),Fish Cakes (0.42),Smoked Salmon (0.35)
Rema1000,STORE VESTERHAVS RØDSPÆTTER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43006/image/1730205747/170.jpg,https://shop.rema1000.dk/frost,49.0,500,GR.,2025-06-01,store vesterhavs rødspætter,Greater Western plaice,Fish & Shellfish,Greater Western plaice Fish & Shellfish,Greater Western plaice Fish & Shellfish,Fish Fillet,Fish Fillet (0.51),Fish Cakes (0.42),Smoked Salmon (0.35)
Rema1000,STORE VESTERHAVS RØDSPÆTTER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43006/image/1730205747/170.jpg,https://shop.rema1000.dk/frost,49.0,500,GR.,2025-06-01,store vesterhavs rødspætter,Greater Western plaice,Fish & Shellfish,Greater Western plaice Fish & Shellfish,Greater Western plaice Fish & Shellfish,Fish Fillet,Fish Fillet (0.51),Fish Cakes (0.42),Smoked Salmon (0.35)
Rema1000,STORE VESTERHAVS RØDSPÆTTER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43006/image/1730205747/170.jpg,https://shop.rema1000.dk/frost,49.0,500,GR.,2025-06-01,store vesterhavs rødspætter,Greater Western plaice,Fish & Shellfish,Greater Western plaice Fish & Shellfish,Greater Western plaice Fish & Shellfish,Fish Fillet,Fish Fillet (0.51),Fish Cakes (0.42),Smoked Salmon (0.35)
Rema1000,STORE VESTERHAVS RØDSPÆTTER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43006/image/1730205747/170.jpg,https://shop.rema1000.dk/frost,49.0,500,GR.,2025-06-01,store vesterhavs rødspætter,Greater Western plaice,Fish & Shellfish,Greater Western plaice Fish & Shellfish,Greater Western plaice Fish & Shellfish,Fish Fillet,Fish Fillet (0.51),Fish Cakes (0.42),Smoked Salmon (0.35)
Rema1000,LAKSEFILET 4 X 100G,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43275/image/1737655207/170.jpg,https://shop.rema1000.dk/frost,79.95,400,GR.,2025-06-01,laksefilet 4 x 100g,salmon fillet 4 x 100g,Fish & Shellfish,salmon fillet 4 x 100g Fish & Shellfish,salmon fillet 4 x 100g Fish & Shellfish,Fish Fillet,Fish Fillet (0.69),Smoked Salmon (0.47),Fish Cakes (0.42)
Rema1000,LAKSEFILET 4 X 100G,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43275/image/1737655207/170.jpg,https://shop.rema1000.dk/frost,79.95,400,GR.,2025-06-01,laksefilet 4 x 100g,salmon fillet 4 x 100g,Fish & Shellfish,salmon fillet 4 x 100g Fish & Shellfish,salmon fillet 4 x 100g Fish & Shellfish,Fish Fillet,Fish Fillet (0.69),Smoked Salmon (0.47),Fish Cakes (0.42)
Rema1000,LAKSEFILET 4 X 100G,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43275/image/1737655207/170.jpg,https://shop.rema1000.dk/frost,79.95,400,GR.,2025-06-01,laksefilet 4 x 100g,salmon fillet 4 x 100g,Fish & Shellfish,salmon fillet 4 x 100g Fish & Shellfish,salmon fillet 4 x 100g Fish & Shellfish,Fish Fillet,Fish Fillet (0.69),Smoked Salmon (0.47),Fish Cakes (0.42)
Rema1000,LAKSEFILET 4 X 100G,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43275/image/1737655207/170.jpg,https://shop.rema1000.dk/frost,79.95,400,GR.,2025-06-01,laksefilet 4 x 100g,salmon fillet 4 x 100g,Fish & Shellfish,salmon fillet 4 x 100g Fish & Shellfish,salmon fillet 4 x 100g Fish & Shellfish,Fish Fillet,Fish Fillet (0.69),Smoked Salmon (0.47),Fish Cakes (0.42)
Rema1000,LAKSEFILET 4 X 100G,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43275/image/1737655207/170.jpg,https://shop.rema1000.dk/frost,79.95,400,GR.,2025-06-01,laksefilet 4 x 100g,salmon fillet 4 x 100g,Fish & Shellfish,salmon fillet 4 x 100g Fish & Shellfish,salmon fillet 4 x 100g Fish & Shellfish,Fish Fillet,Fish Fillet (0.69),Smoked Salmon (0.47),Fish Cakes (0.42)
Rema1000,TUNSTEAKS,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43362/image/1733392378/170.jpg,https://shop.rema1000.dk/frost,25.0,225,GR.,2025-06-01,tunsteaks,tuna steaks,Fish & Shellfish,tuna steaks Fish & Shellfish,tuna steaks Fish & Shellfish,Tuna (Canned),Tuna (Canned) (0.69),Beef Steak (0.55),Fish Cakes (0.50)
Rema1000,TUNSTEAKS,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43362/image/1733392378/170.jpg,https://shop.rema1000.dk/frost,25.0,225,GR.,2025-06-01,tunsteaks,tuna steaks,Fish & Shellfish,tuna steaks Fish & Shellfish,tuna steaks Fish & Shellfish,Tuna (Canned),Tuna (Canned) (0.69),Beef Steak (0.55),Fish Cakes (0.50)
Rema1000,TUNSTEAKS,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43362/image/1733392378/170.jpg,https://shop.rema1000.dk/frost,25.0,225,GR.,2025-06-01,tunsteaks,tuna steaks,Fish & Shellfish,tuna steaks Fish & Shellfish,tuna steaks Fish & Shellfish,Tuna (Canned),Tuna (Canned) (0.69),Beef Steak (0.55),Fish Cakes (0.50)
Rema1000,TUNSTEAKS,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43362/image/1733392378/170.jpg,https://shop.rema1000.dk/frost,25.0,225,GR.,2025-06-01,tunsteaks,tuna steaks,Fish & Shellfish,tuna steaks Fish & Shellfish,tuna steaks Fish & Shellfish,Tuna (Canned),Tuna (Canned) (0.69),Beef Steak (0.55),Fish Cakes (0.50)
Rema1000,TUNSTEAKS,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43362/image/1733392378/170.jpg,https://shop.rema1000.dk/frost,25.0,225,GR.,2025-06-01,tunsteaks,tuna steaks,Fish & Shellfish,tuna steaks Fish & Shellfish,tuna steaks Fish & Shellfish,Tuna (Canned),Tuna (Canned) (0.69),Beef Steak (0.55),Fish Cakes (0.50)
Rema1000,INDBAGT VILDLAKS,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42975/image/1618239286/170.jpg,https://shop.rema1000.dk/frost,44.95,500,GR.,2025-06-01,indbagt vildlaks,baked wild salmon,Fish & Shellfish,baked wild salmon Fish & Shellfish,baked wild salmon Fish & Shellfish,Smoked Salmon,Smoked Salmon (0.66),Fish Cakes (0.60),Fish Fillet (0.51)
Rema1000,INDBAGT VILDLAKS,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42975/image/1618239286/170.jpg,https://shop.rema1000.dk/frost,44.95,500,GR.,2025-06-01,indbagt vildlaks,baked wild salmon,Fish & Shellfish,baked wild salmon Fish & Shellfish,baked wild salmon Fish & Shellfish,Smoked Salmon,Smoked Salmon (0.66),Fish Cakes (0.60),Fish Fillet (0.51)
Rema1000,INDBAGT VILDLAKS,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42975/image/1618239286/170.jpg,https://shop.rema1000.dk/frost,44.95,500,GR.,2025-06-01,indbagt vildlaks,baked wild salmon,Fish & Shellfish,baked wild salmon Fish & Shellfish,baked wild salmon Fish & Shellfish,Smoked Salmon,Smoked Salmon (0.66),Fish Cakes (0.60),Fish Fillet (0.51)
Rema1000,INDBAGT VILDLAKS,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42975/image/1618239286/170.jpg,https://shop.rema1000.dk/frost,44.95,500,GR.,2025-06-01,indbagt vildlaks,baked wild salmon,Fish & Shellfish,baked wild salmon Fish & Shellfish,baked wild salmon Fish & Shellfish,Smoked Salmon,Smoked Salmon (0.66),Fish Cakes (0.60),Fish Fillet (0.51)
Rema1000,INDBAGT VILDLAKS,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42975/image/1618239286/170.jpg,https://shop.rema1000.dk/frost,44.95,500,GR.,2025-06-01,indbagt vildlaks,baked wild salmon,Fish & Shellfish,baked wild salmon Fish & Shellfish,baked wild salmon Fish & Shellfish,Smoked Salmon,Smoked Salmon (0.66),Fish Cakes (0.60),Fish Fillet (0.51)
Rema1000,DANSK LAKSEFILET,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43274/image/1737655207/170.jpg,https://shop.rema1000.dk/frost,69.95,400,GR.,2025-06-01,laksefilet,salmon fillet,Fish & Shellfish,salmon fillet Fish & Shellfish,salmon fillet Fish & Shellfish,Fish Fillet,Fish Fillet (0.76),Smoked Salmon (0.56),Fish Cakes (0.49)
Rema1000,DANSK LAKSEFILET,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43274/image/1737655207/170.jpg,https://shop.rema1000.dk/frost,69.95,400,GR.,2025-06-01,laksefilet,salmon fillet,Fish & Shellfish,salmon fillet Fish & Shellfish,salmon fillet Fish & Shellfish,Fish Fillet,Fish Fillet (0.76),Smoked Salmon (0.56),Fish Cakes (0.49)
Rema1000,DANSK LAKSEFILET,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43274/image/1737655207/170.jpg,https://shop.rema1000.dk/frost,69.95,400,GR.,2025-06-01,laksefilet,salmon fillet,Fish & Shellfish,salmon fillet Fish & Shellfish,salmon fillet Fish & Shellfish,Fish Fillet,Fish Fillet (0.76),Smoked Salmon (0.56),Fish Cakes (0.49)
Rema1000,DANSK LAKSEFILET,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43274/image/1737655207/170.jpg,https://shop.rema1000.dk/frost,69.95,400,GR.,2025-06-01,laksefilet,salmon fillet,Fish & Shellfish,salmon fillet Fish & Shellfish,salmon fillet Fish & Shellfish,Fish Fillet,Fish Fillet (0.76),Smoked Salmon (0.56),Fish Cakes (0.49)
Rema1000,DANSK LAKSEFILET,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/43274/image/1737655207/170.jpg,https://shop.rema1000.dk/frost,69.95,400,GR.,2025-06-01,laksefilet,salmon fillet,Fish & Shellfish,salmon fillet Fish & Shellfish,salmon fillet Fish & Shellfish,Fish Fillet,Fish Fillet (0.76),Smoked Salmon (0.56),Fish Cakes (0.49)
Rema1000,SILDEFILETER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42916/image/1700575263/170.jpg,https://shop.rema1000.dk/frost,25.0,400,GR.,2025-06-01,sildefileter,herring fillets,Fish & Shellfish,herring fillets Fish & Shellfish,herring fillets Fish & Shellfish,Fish Fillet,Fish Fillet (0.74),Fish Cakes (0.50),Smoked Salmon (0.42)
Rema1000,SILDEFILETER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42916/image/1700575263/170.jpg,https://shop.rema1000.dk/frost,25.0,400,GR.,2025-06-01,sildefileter,herring fillets,Fish & Shellfish,herring fillets Fish & Shellfish,herring fillets Fish & Shellfish,Fish Fillet,Fish Fillet (0.74),Fish Cakes (0.50),Smoked Salmon (0.42)
Rema1000,SILDEFILETER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42916/image/1700575263/170.jpg,https://shop.rema1000.dk/frost,25.0,400,GR.,2025-06-01,sildefileter,herring fillets,Fish & Shellfish,herring fillets Fish & Shellfish,herring fillets Fish & Shellfish,Fish Fillet,Fish Fillet (0.74),Fish Cakes (0.50),Smoked Salmon (0.42)
Rema1000,SILDEFILETER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42916/image/1700575263/170.jpg,https://shop.rema1000.dk/frost,25.0,400,GR.,2025-06-01,sildefileter,herring fillets,Fish & Shellfish,herring fillets Fish & Shellfish,herring fillets Fish & Shellfish,Fish Fillet,Fish Fillet (0.74),Fish Cakes (0.50),Smoked Salmon (0.42)
Rema1000,SILDEFILETER,FISK & SKALDYR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/42916/image/1700575263/170.jpg,https://shop.rema1000.dk/frost,25.0,400,GR.,2025-06-01,sildefileter,herring fillets,Fish & Shellfish,herring fillets Fish & Shellfish,herring fillets Fish & Shellfish,Fish Fillet,Fish Fillet (0.74),Fish Cakes (0.50),Smoked Salmon (0.42)
Rema1000,PASTA CARBONARA,FÆRDIGRETTER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45095/image/1618239320/170.jpg,https://shop.rema1000.dk/frost,17.95,350,GR.,2025-06-01,pasta carbonara,pasta carbonara,PUTTING-OFFS,pasta carbonara PUTTING-OFFS,pasta carbonara PUTTING-OFFS,Pasta,Pasta (0.62),Pasta Sauce (0.58),Pasta Salad (0.50)
Rema1000,PASTA CARBONARA,FÆRDIGRETTER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45095/image/1618239320/170.jpg,https://shop.rema1000.dk/frost,17.95,350,GR.,2025-06-01,pasta carbonara,pasta carbonara,PUTTING-OFFS,pasta carbonara PUTTING-OFFS,pasta carbonara PUTTING-OFFS,Pasta,Pasta (0.62),Pasta Sauce (0.58),Pasta Salad (0.50)
Rema1000,PASTA CARBONARA,FÆRDIGRETTER,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/45095/image/1618239320/170.jpg,https://shop.rema1000.dk/frost,17.95,350,GR.,2025-06-01,pasta carbonara,pasta carbonara,PUTTING-OFFS,pasta carbonara PUTTING-OFFS,pasta carbonara PUTTING-OFFS,Pasta,Pasta (0.62),Pasta Sauce (0.58),Pasta Salad (0.50)
