Retail,Name,Price,Category,Img,Link,Quantity,Unit,Date of Update,Date of update,Name Cleaned,Translated Name Cleaned,Category (EN),Context Name,Product,Best Category,Top 1,Top 2,Top 3
Rema1000,CREMEFINE 15%,15.95,FLØDE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/21895/image/1666280180/170.jpg,https://shop.rema1000.dk/mejeri,250,ML.,,2025-04-27,cremefine,cremefine,Cream etc.,cremefine Cream etc.,cremefine Cream etc.,Whipping Cream,Whipping Cream (0.59),Ice Cream (0.52),Cream Cheese (0.50)
Rema1000,CREMEFINE 15%,15.95,FLØDE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/21895/image/1666280180/170.jpg,https://shop.rema1000.dk/mejeri,250,ML.,,2025-04-27,cremefine,cremefine,Cream etc.,cremefine Cream etc.,cremefine Cream etc.,Whipping Cream,Whipping Cream (0.59),Ice Cream (0.52),Cream Cheese (0.50)
Rema1000,MADLAVNINGSFLØDE 15%,24.95,FLØDE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/21879/image/1702904552/170.jpg,https://shop.rema1000.dk/mejeri,0.5,LTR.,,2025-04-27,madlavningsfløde,cooking cream,Cream etc.,cooking cream Cream etc.,cooking cream Cream etc.,Whipping Cream,Whipping Cream (0.65),Ice Cream (0.60),Cream Cheese (0.58)
Rema1000,MADLAVNINGSFLØDE 15%,24.95,FLØDE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/21879/image/1702904552/170.jpg,https://shop.rema1000.dk/mejeri,0.5,LTR.,,2025-04-27,madlavningsfløde,cooking cream,Cream etc.,cooking cream Cream etc.,cooking cream Cream etc.,Whipping Cream,Whipping Cream (0.65),Ice Cream (0.60),Cream Cheese (0.58)
Rema1000,MADLAVNINGSFLØDE 15%,24.95,FLØDE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/21879/image/1702904552/170.jpg,https://shop.rema1000.dk/mejeri,0.5,LTR.,,2025-04-27,madlavningsfløde,cooking cream,Cream etc.,cooking cream Cream etc.,cooking cream Cream etc.,Whipping Cream,Whipping Cream (0.65),Ice Cream (0.60),Cream Cheese (0.58)
Rema1000,PISKEFLØDE 38%,20.95,FLØDE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20131/image/1742563027/170.jpg,https://shop.rema1000.dk/mejeri,330,ML.,,2025-04-27,piskefløde,whip cream,Cream etc.,whip cream Cream etc.,whip cream Cream etc.,Whipping Cream,Whipping Cream (0.80),Ice Cream (0.59),Cream Cheese (0.54)
Rema1000,PISKEFLØDE 38%,20.95,FLØDE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20131/image/1742563027/170.jpg,https://shop.rema1000.dk/mejeri,330,ML.,,2025-04-27,piskefløde,whip cream,Cream etc.,whip cream Cream etc.,whip cream Cream etc.,Whipping Cream,Whipping Cream (0.80),Ice Cream (0.59),Cream Cheese (0.54)
Rema1000,PISKEFLØDE 38%,20.95,FLØDE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20131/image/1742563027/170.jpg,https://shop.rema1000.dk/mejeri,330,ML.,,2025-04-27,piskefløde,whip cream,Cream etc.,whip cream Cream etc.,whip cream Cream etc.,Whipping Cream,Whipping Cream (0.80),Ice Cream (0.59),Cream Cheese (0.54)
Rema1000,PISKEFLØDE 38%,20.95,FLØDE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20131/image/1742563027/170.jpg,https://shop.rema1000.dk/mejeri,330,ML.,,2025-04-27,piskefløde,whip cream,Cream etc.,whip cream Cream etc.,whip cream Cream etc.,Whipping Cream,Whipping Cream (0.80),Ice Cream (0.59),Cream Cheese (0.54)
Rema1000,MADFLØDE 13%,15.95,FLØDE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20152/image/1745584115/170.jpg,https://shop.rema1000.dk/mejeri,300,ML.,,2025-04-27,madfløde,food cream,Cream etc.,food cream Cream etc.,food cream Cream etc.,Whipping Cream,Whipping Cream (0.64),Ice Cream (0.62),Cream Cheese (0.58)
Rema1000,CREMEFINE 7%,15.95,FLØDE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/21894/image/1666280148/170.jpg,https://shop.rema1000.dk/mejeri,250,ML.,,2025-04-27,cremefine,cremefine,Cream etc.,cremefine Cream etc.,cremefine Cream etc.,Whipping Cream,Whipping Cream (0.59),Ice Cream (0.52),Cream Cheese (0.50)
Rema1000,CREMEFINE 7%,15.95,FLØDE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/21894/image/1666280148/170.jpg,https://shop.rema1000.dk/mejeri,250,ML.,,2025-04-27,cremefine,cremefine,Cream etc.,cremefine Cream etc.,cremefine Cream etc.,Whipping Cream,Whipping Cream (0.59),Ice Cream (0.52),Cream Cheese (0.50)
Rema1000,MADLAVNINGSFLØDE 8%,17.5,FLØDE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/21880/image/1742386780/170.jpg,https://shop.rema1000.dk/mejeri,330,ML.,,2025-04-27,madlavningsfløde,cooking cream,Cream etc.,cooking cream Cream etc.,cooking cream Cream etc.,Whipping Cream,Whipping Cream (0.65),Ice Cream (0.60),Cream Cheese (0.58)
Rema1000,MADLAVNINGSFLØDE 8%,17.5,FLØDE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/21880/image/1742386780/170.jpg,https://shop.rema1000.dk/mejeri,330,ML.,,2025-04-27,madlavningsfløde,cooking cream,Cream etc.,cooking cream Cream etc.,cooking cream Cream etc.,Whipping Cream,Whipping Cream (0.65),Ice Cream (0.60),Cream Cheese (0.58)
Rema1000,MADLAVNINGSFLØDE 8%,17.5,FLØDE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/21880/image/1742386780/170.jpg,https://shop.rema1000.dk/mejeri,330,ML.,,2025-04-27,madlavningsfløde,cooking cream,Cream etc.,cooking cream Cream etc.,cooking cream Cream etc.,Whipping Cream,Whipping Cream (0.65),Ice Cream (0.60),Cream Cheese (0.58)
Rema1000,PISKBAR,14.35,FLØDE M.V.,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20154/image/1729167550/170.jpg,https://shop.rema1000.dk/mejeri,250,ML.,,2025-04-27,piskbar,whipbar,Cream etc.,whipbar Cream etc.,whipbar Cream etc.,Whipping Cream,Whipping Cream (0.69),Ice Cream (0.46),Cream Cheese (0.41)
Rema1000,GÆR,1.5,GÆR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/24155/image/1618232694/170.jpg,https://shop.rema1000.dk/mejeri,50,GR.,,2025-04-27,gær,yeast,Yeast,yeast Yeast,yeast Yeast,Rye Bread,Rye Bread (0.37),Rye Flour (0.35),Bread Loaf (0.33)
Rema1000,GÆR,1.5,GÆR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/24155/image/1618232694/170.jpg,https://shop.rema1000.dk/mejeri,50,GR.,,2025-04-27,gær,yeast,Yeast,yeast Yeast,yeast Yeast,Rye Bread,Rye Bread (0.37),Rye Flour (0.35),Bread Loaf (0.33)
Rema1000,TØR GÆR,2.5,GÆR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/24150/image/1618232694/170.jpg,https://shop.rema1000.dk/mejeri,11.8,GR.,,2025-04-27,tør gær,dry yeast,Yeast,dry yeast Yeast,dry yeast Yeast,Rye Bread,Rye Bread (0.34),Dried Fruit (0.33),Rye Flour (0.32)
Rema1000,GÆR,5.75,GÆR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/24156/image/1719834372/170.jpg,https://shop.rema1000.dk/mejeri,50,GR.,,2025-04-27,gær,yeast,Yeast,yeast Yeast,yeast Yeast,Rye Bread,Rye Bread (0.37),Rye Flour (0.35),Bread Loaf (0.33)
Rema1000,GÆR,5.75,GÆR,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/24156/image/1719834372/170.jpg,https://shop.rema1000.dk/mejeri,50,GR.,,2025-04-27,gær,yeast,Yeast,yeast Yeast,yeast Yeast,Rye Bread,Rye Bread (0.37),Rye Flour (0.35),Bread Loaf (0.33)
Rema1000,KAKAO SKUMMETMÆLK,14.95,"JUICE, KAKAO, DRIKKEYOGHURT M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/24655/image/1631000482/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,kakao skummetmælk,cocoa skimmed milk,"Juice, Cocoa, Drinking Yogurt etc.","cocoa skimmed milk Juice, Cocoa, Drinking Yogurt etc.","cocoa skimmed milk Juice, Cocoa, Drinking Yogurt etc.",Cocoa Milk,Cocoa Milk (0.71),Cocoa Drink (0.66),Milk (0.52)
Rema1000,KAKAOMÆLK,3.75,"JUICE, KAKAO, DRIKKEYOGHURT M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/11240/image/1650634906/170.jpg,https://shop.rema1000.dk/mejeri,20,CL.,,2025-04-27,kakaomælk,cocoa milk,"Juice, Cocoa, Drinking Yogurt etc.","cocoa milk Juice, Cocoa, Drinking Yogurt etc.","cocoa milk Juice, Cocoa, Drinking Yogurt etc.",Cocoa Milk,Cocoa Milk (0.73),Cocoa Drink (0.67),Yogurt (0.56)
Rema1000,KAKAOMÆLK,3.75,"JUICE, KAKAO, DRIKKEYOGHURT M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/11240/image/1650634906/170.jpg,https://shop.rema1000.dk/mejeri,20,CL.,,2025-04-27,kakaomælk,cocoa milk,"Juice, Cocoa, Drinking Yogurt etc.","cocoa milk Juice, Cocoa, Drinking Yogurt etc.","cocoa milk Juice, Cocoa, Drinking Yogurt etc.",Cocoa Milk,Cocoa Milk (0.73),Cocoa Drink (0.67),Yogurt (0.56)
Rema1000,KAKAOMÆLK,3.75,"JUICE, KAKAO, DRIKKEYOGHURT M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/11240/image/1650634906/170.jpg,https://shop.rema1000.dk/mejeri,20,CL.,,2025-04-27,kakaomælk,cocoa milk,"Juice, Cocoa, Drinking Yogurt etc.","cocoa milk Juice, Cocoa, Drinking Yogurt etc.","cocoa milk Juice, Cocoa, Drinking Yogurt etc.",Cocoa Milk,Cocoa Milk (0.73),Cocoa Drink (0.67),Yogurt (0.56)
Rema1000,APPELSIN JUICE,24.95,"JUICE, KAKAO, DRIKKEYOGHURT M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/23930/image/1633519718/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,appelsin juice,orange juice,"Juice, Cocoa, Drinking Yogurt etc.","orange juice Juice, Cocoa, Drinking Yogurt etc.","orange juice Juice, Cocoa, Drinking Yogurt etc.",Orange Juice,Orange Juice (0.66),Apple Juice (0.60),Fruit Juice (Mixed) (0.60)
Rema1000,APPELSIN JUICE,24.95,"JUICE, KAKAO, DRIKKEYOGHURT M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/23930/image/1633519718/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,appelsin juice,orange juice,"Juice, Cocoa, Drinking Yogurt etc.","orange juice Juice, Cocoa, Drinking Yogurt etc.","orange juice Juice, Cocoa, Drinking Yogurt etc.",Orange Juice,Orange Juice (0.66),Apple Juice (0.60),Fruit Juice (Mixed) (0.60)
Rema1000,PROTEIN CHOCO,17.95,"JUICE, KAKAO, DRIKKEYOGHURT M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20233/image/1655809322/170.jpg,https://shop.rema1000.dk/mejeri,500,GR.,,2025-04-27,protein choco,protein choco,"Juice, Cocoa, Drinking Yogurt etc.","protein choco Juice, Cocoa, Drinking Yogurt etc.","protein choco Juice, Cocoa, Drinking Yogurt etc.",Yogurt,Yogurt (0.52),Cocoa Milk (0.52),Cocoa Drink (0.49)
Rema1000,JORDBÆR YOGHURT,16.25,"JUICE, KAKAO, DRIKKEYOGHURT M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/23982/image/1738076787/170.jpg,https://shop.rema1000.dk/mejeri,500,ML.,,2025-04-27,jordbær yoghurt,strawberries yogurt,"Juice, Cocoa, Drinking Yogurt etc.","strawberries yogurt Juice, Cocoa, Drinking Yogurt etc.","strawberries yogurt Juice, Cocoa, Drinking Yogurt etc.",Yogurt,Yogurt (0.63),Strawberries (0.59),Berry Juice (0.56)
Rema1000,ÆBLE JUICE,19.95,"JUICE, KAKAO, DRIKKEYOGHURT M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/23931/image/1633519747/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,æble juice,apple juice,"Juice, Cocoa, Drinking Yogurt etc.","apple juice Juice, Cocoa, Drinking Yogurt etc.","apple juice Juice, Cocoa, Drinking Yogurt etc.",Apple Juice,Apple Juice (0.68),Cocoa Drink (0.59),Fruit Juice (Mixed) (0.59)
Rema1000,PROTEIN DRIKKEYOGHURT,16.25,"JUICE, KAKAO, DRIKKEYOGHURT M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/23986/image/1738080156/170.jpg,https://shop.rema1000.dk/mejeri,500,ML.,,2025-04-27,protein drikkeyoghurt,Protein drinking yogurt,"Juice, Cocoa, Drinking Yogurt etc.","Protein drinking yogurt Juice, Cocoa, Drinking Yogurt etc.","Protein drinking yogurt Juice, Cocoa, Drinking Yogurt etc.",Yogurt,Yogurt (0.62),Cocoa Milk (0.51),Cocoa Drink (0.50)
Rema1000,BLÅBÆR YOGHURT,16.25,"JUICE, KAKAO, DRIKKEYOGHURT M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/23987/image/1738080175/170.jpg,https://shop.rema1000.dk/mejeri,500,ML.,,2025-04-27,blåbær yoghurt,Blueberries yogurt,"Juice, Cocoa, Drinking Yogurt etc.","Blueberries yogurt Juice, Cocoa, Drinking Yogurt etc.","Blueberries yogurt Juice, Cocoa, Drinking Yogurt etc.",Yogurt,Yogurt (0.63),Berry Juice (0.58),Blueberries (0.58)
Rema1000,LATTE MACCHIATO,6.95,"JUICE, KAKAO, DRIKKEYOGHURT M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/24802/image/1654001322/170.jpg,https://shop.rema1000.dk/mejeri,200,ML.,,2025-04-27,latte macchiato,latte macchiato,"Juice, Cocoa, Drinking Yogurt etc.","latte macchiato Juice, Cocoa, Drinking Yogurt etc.","latte macchiato Juice, Cocoa, Drinking Yogurt etc.",Cocoa Drink,Cocoa Drink (0.56),Yogurt (0.52),Apple Juice (0.50)
Rema1000,MULTIFRUGT JUICE,22.95,"JUICE, KAKAO, DRIKKEYOGHURT M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/23935/image/1633519814/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,multifrugt juice,multi-fruit juice,"Juice, Cocoa, Drinking Yogurt etc.","multi-fruit juice Juice, Cocoa, Drinking Yogurt etc.","multi-fruit juice Juice, Cocoa, Drinking Yogurt etc.",Fruit Juice (Mixed),Fruit Juice (Mixed) (0.70),Apple Juice (0.64),Berry Juice (0.61)
Rema1000,CAFFE LATTE,6.95,"JUICE, KAKAO, DRIKKEYOGHURT M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/24801/image/1654001286/170.jpg,https://shop.rema1000.dk/mejeri,200,ML.,,2025-04-27,caffe latte,caffe latte,"Juice, Cocoa, Drinking Yogurt etc.","caffe latte Juice, Cocoa, Drinking Yogurt etc.","caffe latte Juice, Cocoa, Drinking Yogurt etc.",Cocoa Drink,Cocoa Drink (0.60),Coffee (0.58),Cocoa Milk (0.54)
Rema1000,PROTEIN DRIK,17.95,"JUICE, KAKAO, DRIKKEYOGHURT M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20364/image/1717514366/170.jpg,https://shop.rema1000.dk/mejeri,500,GR.,,2025-04-27,protein drik,protein drink,"Juice, Cocoa, Drinking Yogurt etc.","protein drink Juice, Cocoa, Drinking Yogurt etc.","protein drink Juice, Cocoa, Drinking Yogurt etc.",Yogurt,Yogurt (0.52),Cocoa Drink (0.50),Cocoa Milk (0.49)
Rema1000,MATILDE KAKAO,21.5,"JUICE, KAKAO, DRIKKEYOGHURT M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/24713/image/1724938112/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,matilde kakao,Mattilde cocoa,"Juice, Cocoa, Drinking Yogurt etc.","Mattilde cocoa Juice, Cocoa, Drinking Yogurt etc.","Mattilde cocoa Juice, Cocoa, Drinking Yogurt etc.",Cocoa Drink,Cocoa Drink (0.72),Cocoa Milk (0.67),Yogurt (0.54)
Rema1000,ACTIMEL,21.95,"JUICE, KAKAO, DRIKKEYOGHURT M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/24001/image/1729167571/170.jpg,https://shop.rema1000.dk/mejeri,400,GR.,,2025-04-27,actimel,actimel,"Juice, Cocoa, Drinking Yogurt etc.","actimel Juice, Cocoa, Drinking Yogurt etc.","actimel Juice, Cocoa, Drinking Yogurt etc.",Cocoa Drink,Cocoa Drink (0.55),Apple Juice (0.55),Cocoa Milk (0.53)
Rema1000,ÆBLE & BLÅBÆR JUICE,24.95,"JUICE, KAKAO, DRIKKEYOGHURT M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/23933/image/1633519779/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,æble & blåbær juice,apple & blueberry juice,"Juice, Cocoa, Drinking Yogurt etc.","apple & blueberry juice Juice, Cocoa, Drinking Yogurt etc.","apple & blueberry juice Juice, Cocoa, Drinking Yogurt etc.",Apple Juice,Apple Juice (0.66),Fruit Juice (Mixed) (0.60),Berry Juice (0.57)
Rema1000,KIDS SMOOTHIE,20.0,"JUICE, KAKAO, DRIKKEYOGHURT M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20355/image/1743683656/170.jpg,https://shop.rema1000.dk/mejeri,600,ML.,,2025-04-27,kids smoothie,Kids smoothie,"Juice, Cocoa, Drinking Yogurt etc.","Kids smoothie Juice, Cocoa, Drinking Yogurt etc.","Kids smoothie Juice, Cocoa, Drinking Yogurt etc.",Yogurt,Yogurt (0.51),Cocoa Drink (0.51),Cocoa Milk (0.50)
Rema1000,APPELSIN JUICE,20.0,"JUICE, KAKAO, DRIKKEYOGHURT M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20068/image/1743683609/170.jpg,https://shop.rema1000.dk/mejeri,900,ML.,,2025-04-27,appelsin juice,orange juice,"Juice, Cocoa, Drinking Yogurt etc.","orange juice Juice, Cocoa, Drinking Yogurt etc.","orange juice Juice, Cocoa, Drinking Yogurt etc.",Orange Juice,Orange Juice (0.66),Apple Juice (0.60),Fruit Juice (Mixed) (0.60)
Rema1000,APPELSIN JUICE,20.0,"JUICE, KAKAO, DRIKKEYOGHURT M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/20068/image/1743683609/170.jpg,https://shop.rema1000.dk/mejeri,900,ML.,,2025-04-27,appelsin juice,orange juice,"Juice, Cocoa, Drinking Yogurt etc.","orange juice Juice, Cocoa, Drinking Yogurt etc.","orange juice Juice, Cocoa, Drinking Yogurt etc.",Orange Juice,Orange Juice (0.66),Apple Juice (0.60),Fruit Juice (Mixed) (0.60)
Rema1000,KAKAOMÆLK,12.0,"JUICE, KAKAO, DRIKKEYOGHURT M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/11500/image/1677160902/170.jpg,https://shop.rema1000.dk/mejeri,50,CL.,,2025-04-27,kakaomælk,cocoa milk,"Juice, Cocoa, Drinking Yogurt etc.","cocoa milk Juice, Cocoa, Drinking Yogurt etc.","cocoa milk Juice, Cocoa, Drinking Yogurt etc.",Cocoa Milk,Cocoa Milk (0.73),Cocoa Drink (0.67),Yogurt (0.56)
Rema1000,KAKAOMÆLK,12.0,"JUICE, KAKAO, DRIKKEYOGHURT M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/11500/image/1677160902/170.jpg,https://shop.rema1000.dk/mejeri,50,CL.,,2025-04-27,kakaomælk,cocoa milk,"Juice, Cocoa, Drinking Yogurt etc.","cocoa milk Juice, Cocoa, Drinking Yogurt etc.","cocoa milk Juice, Cocoa, Drinking Yogurt etc.",Cocoa Milk,Cocoa Milk (0.73),Cocoa Drink (0.67),Yogurt (0.56)
Rema1000,KAKAOMÆLK,12.0,"JUICE, KAKAO, DRIKKEYOGHURT M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/11500/image/1677160902/170.jpg,https://shop.rema1000.dk/mejeri,50,CL.,,2025-04-27,kakaomælk,cocoa milk,"Juice, Cocoa, Drinking Yogurt etc.","cocoa milk Juice, Cocoa, Drinking Yogurt etc.","cocoa milk Juice, Cocoa, Drinking Yogurt etc.",Cocoa Milk,Cocoa Milk (0.73),Cocoa Drink (0.67),Yogurt (0.56)
Rema1000,"KAKAOMÆLK 0,5%",19.95,"JUICE, KAKAO, DRIKKEYOGHURT M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/24740/image/1738076857/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,"kakaomælk ,",cocoa milk,"Juice, Cocoa, Drinking Yogurt etc.","cocoa milk Juice, Cocoa, Drinking Yogurt etc.","cocoa milk Juice, Cocoa, Drinking Yogurt etc.",Cocoa Milk,Cocoa Milk (0.73),Cocoa Drink (0.67),Yogurt (0.56)
Rema1000,"KAKAOMÆLK 0,5%",19.95,"JUICE, KAKAO, DRIKKEYOGHURT M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/24740/image/1738076857/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,"kakaomælk ,",cocoa milk,"Juice, Cocoa, Drinking Yogurt etc.","cocoa milk Juice, Cocoa, Drinking Yogurt etc.","cocoa milk Juice, Cocoa, Drinking Yogurt etc.",Cocoa Milk,Cocoa Milk (0.73),Cocoa Drink (0.67),Yogurt (0.56)
Rema1000,"KAKAOMÆLK 0,5%",19.95,"JUICE, KAKAO, DRIKKEYOGHURT M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/24740/image/1738076857/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,"kakaomælk ,",cocoa milk,"Juice, Cocoa, Drinking Yogurt etc.","cocoa milk Juice, Cocoa, Drinking Yogurt etc.","cocoa milk Juice, Cocoa, Drinking Yogurt etc.",Cocoa Milk,Cocoa Milk (0.73),Cocoa Drink (0.67),Yogurt (0.56)
Rema1000,INNOCENT JUICE,20.0,"JUICE, KAKAO, DRIKKEYOGHURT M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/23946/image/1743683517/170.jpg,https://shop.rema1000.dk/mejeri,900,ML.,,2025-04-27,innocent juice,Innocent juice,"Juice, Cocoa, Drinking Yogurt etc.","Innocent juice Juice, Cocoa, Drinking Yogurt etc.","Innocent juice Juice, Cocoa, Drinking Yogurt etc.",Juice,Juice (0.65),Apple Juice (0.64),Fruit Juice (Mixed) (0.62)
Rema1000,KOLDSKÅL,24.95,KOLDSKÅL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/26094/image/1665038658/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,koldskål,Cold dish,Buttermilk Dessert,Cold dish Buttermilk Dessert,Cold dish Buttermilk Dessert,Butter,Butter (0.51),Nut Butter (0.47),Ice Cream (0.45)
Rema1000,KOLDSKÅL,24.95,KOLDSKÅL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/26094/image/1665038658/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,koldskål,Cold dish,Buttermilk Dessert,Cold dish Buttermilk Dessert,Cold dish Buttermilk Dessert,Butter,Butter (0.51),Nut Butter (0.47),Ice Cream (0.45)
Rema1000,KOLDSKÅL,24.95,KOLDSKÅL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/26094/image/1665038658/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,koldskål,Cold dish,Buttermilk Dessert,Cold dish Buttermilk Dessert,Cold dish Buttermilk Dessert,Butter,Butter (0.51),Nut Butter (0.47),Ice Cream (0.45)
Rema1000,KOLDSKÅL,24.95,KOLDSKÅL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/26094/image/1665038658/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,koldskål,Cold dish,Buttermilk Dessert,Cold dish Buttermilk Dessert,Cold dish Buttermilk Dessert,Butter,Butter (0.51),Nut Butter (0.47),Ice Cream (0.45)
Rema1000,KOLDSKÅL,24.95,KOLDSKÅL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/26080/image/1737365125/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,koldskål,Cold dish,Buttermilk Dessert,Cold dish Buttermilk Dessert,Cold dish Buttermilk Dessert,Butter,Butter (0.51),Nut Butter (0.47),Ice Cream (0.45)
Rema1000,KOLDSKÅL,24.95,KOLDSKÅL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/26080/image/1737365125/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,koldskål,Cold dish,Buttermilk Dessert,Cold dish Buttermilk Dessert,Cold dish Buttermilk Dessert,Butter,Butter (0.51),Nut Butter (0.47),Ice Cream (0.45)
Rema1000,KOLDSKÅL,24.95,KOLDSKÅL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/26080/image/1737365125/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,koldskål,Cold dish,Buttermilk Dessert,Cold dish Buttermilk Dessert,Cold dish Buttermilk Dessert,Butter,Butter (0.51),Nut Butter (0.47),Ice Cream (0.45)
Rema1000,KOLDSKÅL,24.95,KOLDSKÅL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/26080/image/1737365125/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,koldskål,Cold dish,Buttermilk Dessert,Cold dish Buttermilk Dessert,Cold dish Buttermilk Dessert,Butter,Butter (0.51),Nut Butter (0.47),Ice Cream (0.45)
Rema1000,KOLDSKÅL A38 OG ÆG,24.95,KOLDSKÅL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/26078/image/1682081867/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,koldskål a og æg,cold bowl a and eggs,Buttermilk Dessert,cold bowl a and eggs Buttermilk Dessert,cold bowl a and eggs Buttermilk Dessert,Eggs,Eggs (0.47),Ice Cream (0.46),Biscuits (0.45)
Rema1000,KOLDSKÅL,24.95,KOLDSKÅL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/26065/image/1677250954/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,koldskål,Cold dish,Buttermilk Dessert,Cold dish Buttermilk Dessert,Cold dish Buttermilk Dessert,Butter,Butter (0.51),Nut Butter (0.47),Ice Cream (0.45)
Rema1000,KOLDSKÅL,24.95,KOLDSKÅL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/26065/image/1677250954/170.jpg,https://shop.rema1000.dk/mejeri,1,LTR.,,2025-04-27,koldskål,Cold dish,Buttermilk Dessert,Cold dish Buttermilk Dessert,Cold dish Buttermilk Dessert,Butter,Butter (0.51),Nut Butter (0.47),Ice Cream (0.45)
